filename	ind1	ind2	sample	evaluation 1	evaluation 2	agreement	superannotator
http://www.jstor.org/stable/2597289	4	5	In isolation the information in the main equation for I938 could fit the hypothesis that increasing population pressure stimulated productivity; but, equally, the variations in population pressure might be the result and not the cause of the variations in yields per acre; and both could be the result of variations in natural resources between the districts.			TRUE	
http://www.jstor.org/stable/24755777	4	17	This leads to geographic location, because those needs will be perceived to the following hypothesis: fit better with the organization's set of issues and answers (Ocasio 1997).			TRUE	
http://www.jstor.org/stable/4096822	2	10	If the data sets suggest different se- quences of events, then the inclusion of strati- graphic data can lead to topological changes that improve the fit of the hypothesis to stra- tigraphy if the reduction of implied strati- graphic gaps is greater than the correspond- ing increase in the number of implied homo- plasies.			TRUE	
http://www.jstor.org/stable/2026129	8	20	It is defined loosely as the "chance probability" that the experimental outcome will fit the hypothesis.		?	FALSE	
http://www.jstor.org/stable/434142	5	11	If Glover, as Mr. Krauss (who seems to have been familiar only with Miss Spurgeon's reproduction of the frontispiece) thinks, constructed the Chaucer-Burghersh impalement "from heraldic principles without having seen a legitimate example of it" in order to make "heraldic remains fit his hypothesis" (ibid., p. 53), Holand was either stupidly taken in by, or knowingly acquiesced in, the fabrica- tion.			TRUE	
http://www.jstor.org/stable/40605698	6	12	This conservative view of alternative limiting factors does not fit our data (Table 2) and an alternative hypothesis based on interactive forces of DOM availability and nutrient concentrations regulating bacterial production and respiration is proposed.			TRUE	
http://www.jstor.org/stable/24702354	0	12	Key words: embryonic yolk removal: life history traits; maternal effects; maternal match hypothesis: polyphenism; reproductive investment.	N	N	TRUE	
http://www.jstor.org/stable/43576208	17	9	By comparing Rubus L. (Rosaceae) images appearing in extant medieval Dioscoridean manuscripts, Hummer and Janick (2007) offered an analogous hypothesis, that is, a lost Dioscoridean manuscript furnished with accurate images must have antedated and served as the template or inspiration for the extant manuscripts.		N	FALSE	N
http://www.jstor.org/stable/639100	8	9	It is no objection to this hypothesis that most orators were too careless of historical accuracy to consult even one written source.	N	N	TRUE	
http://www.jstor.org/stable/3682307	73	275	Multidimensional scaling by optimizing goodness of fit to a nonmetric hypothesis.	N	N	TRUE	
http://www.jstor.org/stable/26468591	0	13	The 30% source, we conducted a labeling experiment using 30% iso- isotopically enriched MS data along with the higher hydrocarbon topically enriched 13CO2 and saw a shift in the parent ion peak products fit the working hypothesis and we, regrettably, stopped distribution to higher m/z (see Figs.			TRUE	
http://www.jstor.org/stable/490960	11	6	A more detailed discussion of estimation procedures, together with material on goodness-of-fit and hypothesis testing may be found in Pipkin (1974).	N	N	TRUE	
http://www.jstor.org/stable/44852885	2	6	The hypothesis of close fit can be evaluated using the 90 % confidence intervals of the RMSEA value Step 2 Test the assumption of invariance of measurement The Chi-square difference test can be used to test the Applicable parameters associated with response shift across difference in exact fit, where a significant Chi- only with measurement occasions square difference indicates that the no response two or more shift model (with invariance restrictions imposed) variablesh has significantly worse fit as compared to the measurement model (without invariance restrictions).	?	N	FALSE	N
http://www.jstor.org/stable/3478955	27	8	0 This view of the Commission's attitude may not be entirely accurate; in accord with this author's hypothesis, the decision gives evidence that the Commission will decide cases in light of national attitudes reflected by national antitrust legislation.			TRUE	
http://www.jstor.org/stable/4543966	17	8	This conception, it is plain, will not fit the facts of cognition on any intelligible hypothesis.			TRUE	
http://www.jstor.org/stable/1390601	3	2	The implementation of the aforementioned procedures (i.e., parameter estimation, hypothesis testing, and goodness-of-fit analysis) amounts to minimizing discontinuous objective functions that generally have multiple local minima.	N	N	TRUE	
http://www.jstor.org/stable/2248026	6	9	It professes to be a biological hypothesis, and yet it is framed not to fit the facts of Biology, but in the interests of Psychology; it is further, so far as our present knowledge of the brain goes, completely unveri- fiable.			TRUE	
http://www.jstor.org/stable/2310827	1	0	1962] HOW NEWTON DISCOVERED THE LAW OF GRAVITATION 625 of his hypothesis: the frustrations and failures, the need for accurate measure- ments of the earth's radius and for a mathematical tool that Newton himself was forced to invent, and the integration of his scattered efforts by the splendid organization of the Fruit-Improvement Project.	N		FALSE	N
http://www.jstor.org/stable/48513232	6	13	However, under the null hypothesis of genetic similarity score matching method so that matched no genetic effect, cases and controls have similar genetic background.		N	FALSE	N
http://www.jstor.org/stable/4629787	8	17	Goodness-of-fit to the null hypothesis of equal preference for the two genotypes was tested for settled alatae at each time point, using chi-square tests with the Yates correction for continuity (Zar, 1998).		N	FALSE	N
http://www.jstor.org/stable/748013	9	1	Thus, as predicted by the context availability hypothesis, concreteness effects in deciding whether an item fit the sentence as a meaningful completion were found only when a relevant context was not read- ily available.			TRUE	
http://www.jstor.org/stable/2628408	23	25	"Multidimensional Scaling by Optimizing Goodness of Fit to a Nonmetric Hypothesis, " Psychometrika, Vol.	N	N	TRUE	
http://www.jstor.org/stable/3548366	1	34	Because 'fitness' is calculated as a proportion of resources to consumers, the case of perfect matching to resources can be taken to be the null hypothesis (this occurs for the IFD equili- brium Pi/Pj = cj/cj = ri/rj between all patches).	?	N	FALSE	N
http://www.jstor.org/stable/40229928	18	8	These findings fit with the inequality stability hypothesis.			TRUE	
http://www.jstor.org/stable/4133963	11	0	BALASUBRAMANIAN, KONANA, AND MENON Customer Satisfaction in Virtual Environments Table 5 Hypothesis Testing and Model Fit 081 sample (N = 225) AAII sample (N = 203) Pooled sample (N = 428) Std.	?	N	FALSE	N
http://www.jstor.org/stable/26618068	6	23	For the remaining data, mean prediction accuracy hypothesis** according to which accuracy** critically depends on in all three domains was higher than chance (all t's N 4.9, all the base rates, i.e., the proportion of likes over dislikes.		N	FALSE	N
http://www.jstor.org/stable/3825709	2	5	The acceptance of Avogadro's hypothesis permitted the accurate determination of atomic weights which, in turn, served to shed light on the nature of both organic and inorganic com- pounds.			TRUE	
http://www.jstor.org/stable/40310040	2	14	We used log- likelihood goodness-of-fit tests to evaluate the hypothesis that observed sex ratios for B. communis on each aphid species differed from 0.5 (Heimpel and Lundgren 2000).		N	FALSE	N
http://www.jstor.org/stable/41400114	1	13	If this hypothesis is accurate, meter is, in part, a way of introducing right-brain pro- cesses into the left-brain activity of understanding language .			TRUE	
http://www.jstor.org/stable/4545257	14	0	SUFFICIENT REASON 123 this point there is no longer any reason to suppose our standards for hypothesis-formation will match the way the world is.	?		FALSE	
http://www.jstor.org/stable/1019641	0	14	Perhaps it would be more accurate to call it a hypothesis.	N	N	TRUE	
http://www.jstor.org/stable/41406944	0	1	We investigate this hypothesis empirically by matching Swiss members of parliament's voting behavior on legislative proposals with real referendum outcomes on the same issues for the years 1996 to 2008.			TRUE	
